Date,Day_of_week,Holiday,Moon_Phase,Average_Temp,Max_temp,Average_wind,Max_wind,Average_mslp,Total_precipitation,Holiday_prev,ED_1,ED_2,ED_3,ED_4,ED_5,ED_6,ED_7,Target_1,Target_2,Target_3,Target_4,Target_5,Target_6,Target_7
08/05/2022,7,0,47,291.97,299.68,2.08,3.14,101884.09,0.0,0.0,72.0,64.0,82.0,66.0,92.0,81.0,58.0,67,108.0,81.0,71.0,78.0,71.0,57.0
09/05/2022,1,0,58,293.43,301.13,1.8,3.14,101984.72,0.0,0.0,67.0,72.0,64.0,82.0,66.0,92.0,81.0,108,81.0,71.0,78.0,71.0,57.0,76.0
10/05/2022,2,0,68,294.59,302.79,1.58,3.14,102047.95,0.0,0.0,108.0,67.0,72.0,64.0,82.0,66.0,92.0,81,71.0,78.0,71.0,57.0,76.0,93.0
11/05/2022,3,0,77,295.98,303.62,2.17,5.1,101748.53,0.0,0.0,81.0,108.0,67.0,72.0,64.0,82.0,66.0,71,78.0,71.0,57.0,76.0,93.0,104.0
12/05/2022,4,0,86,295.03,300.99,2.9,4.25,101792.24,0.0,0.0,71.0,81.0,108.0,67.0,72.0,64.0,82.0,78,71.0,57.0,76.0,93.0,104.0,93.0
13/05/2022,5,0,92,295.49,303.4,1.63,2.5,101891.96,2e-05,0.0,78.0,71.0,81.0,108.0,67.0,72.0,64.0,71,57.0,76.0,93.0,104.0,93.0,89.0
14/05/2022,6,0,97,294.77,301.64,1.82,2.88,101568.65,0.00242,0.0,71.0,78.0,71.0,81.0,108.0,67.0,72.0,57,76.0,93.0,104.0,93.0,89.0,66.0
15/05/2022,7,0,100,293.6,298.71,3.06,5.09,101599.67,1e-05,0.0,57.0,71.0,78.0,71.0,81.0,108.0,67.0,76,93.0,104.0,93.0,89.0,66.0,58.0
16/05/2022,1,1,100,293.03,300.1,2.16,3.29,101957.18,0.0,0.0,76.0,57.0,71.0,78.0,71.0,81.0,108.0,93,104.0,93.0,89.0,66.0,58.0,68.0
17/05/2022,2,0,98,294.59,302.22,2.33,3.79,101964.95,0.0,1.0,93.0,76.0,57.0,71.0,78.0,71.0,81.0,104,93.0,89.0,66.0,58.0,68.0,107.0
18/05/2022,3,0,94,297.34,305.83,2.21,3.81,101607.68,0.00032,0.0,104.0,93.0,76.0,57.0,71.0,78.0,71.0,93,89.0,66.0,58.0,68.0,107.0,79.0
19/05/2022,4,0,88,299.67,307.8,3.32,6.81,101644.77,2e-05,0.0,93.0,104.0,93.0,76.0,57.0,71.0,78.0,89,66.0,58.0,68.0,107.0,79.0,84.0
20/05/2022,5,0,80,299.87,307.31,3.49,5.03,101968.12,0.00031,0.0,89.0,93.0,104.0,93.0,76.0,57.0,71.0,66,58.0,68.0,107.0,79.0,84.0,80.0
21/05/2022,6,0,71,299.98,308.32,2.31,3.72,101708.36,0.00012,0.0,66.0,89.0,93.0,104.0,93.0,76.0,57.0,58,68.0,107.0,79.0,84.0,80.0,66.0
22/05/2022,7,0,61,296.46,301.1,4.04,6.26,101266.29,0.0,0.0,58.0,66.0,89.0,93.0,104.0,93.0,76.0,68,107.0,79.0,84.0,80.0,66.0,56.0
23/05/2022,1,0,50,294.0,300.36,2.9,4.77,101069.26,0.0,0.0,68.0,58.0,66.0,89.0,93.0,104.0,93.0,107,79.0,84.0,80.0,66.0,56.0,79.0
24/05/2022,2,0,40,290.5,296.52,3.22,5.77,101080.81,0.0003,0.0,107.0,68.0,58.0,66.0,89.0,93.0,104.0,79,84.0,80.0,66.0,56.0,79.0,102.0
25/05/2022,3,0,30,289.43,296.25,3.62,4.97,101957.05,0.0,0.0,79.0,107.0,68.0,58.0,66.0,89.0,93.0,84,80.0,66.0,56.0,79.0,102.0,90.0
26/05/2022,4,0,21,292.53,301.16,3.21,4.5,102251.61,0.0,0.0,84.0,79.0,107.0,68.0,58.0,66.0,89.0,80,66.0,56.0,79.0,102.0,90.0,77.0
27/05/2022,5,0,13,296.49,305.17,2.36,3.32,101848.42,0.0,0.0,80.0,84.0,79.0,107.0,68.0,58.0,66.0,66,56.0,79.0,102.0,90.0,77.0,78.0
28/05/2022,6,0,6,298.1,306.16,1.94,2.62,101270.41,0.0,0.0,66.0,80.0,84.0,79.0,107.0,68.0,58.0,56,79.0,102.0,90.0,77.0,78.0,71.0
29/05/2022,7,0,2,297.37,304.28,3.01,5.86,100646.26,0.00011,0.0,56.0,66.0,80.0,84.0,79.0,107.0,68.0,79,102.0,90.0,77.0,78.0,71.0,66.0
30/05/2022,1,0,0,292.82,296.21,4.32,5.83,100964.54,0.0,0.0,79.0,56.0,66.0,80.0,84.0,79.0,107.0,102,90.0,77.0,78.0,71.0,66.0,85.0
31/05/2022,2,0,0,295.12,303.87,1.97,3.55,101196.67,0.0,0.0,102.0,79.0,56.0,66.0,80.0,84.0,79.0,90,77.0,78.0,71.0,66.0,85.0,111.0
01/06/2022,3,0,3,296.21,302.12,3.29,4.6,101342.44,0.00026,0.0,90.0,102.0,79.0,56.0,66.0,80.0,84.0,77,78.0,71.0,66.0,85.0,111.0,90.0
02/06/2022,4,0,7,295.5,301.7,2.6,3.94,101257.72,3e-05,0.0,77.0,90.0,102.0,79.0,56.0,66.0,80.0,78,71.0,66.0,85.0,111.0,90.0,88.0
03/06/2022,5,0,14,295.34,300.91,2.65,4.25,101251.43,0.0,0.0,78.0,77.0,90.0,102.0,79.0,56.0,66.0,71,66.0,85.0,111.0,90.0,88.0,66.0
04/06/2022,6,0,22,294.15,300.45,3.21,5.4,101482.68,0.00011,0.0,71.0,78.0,77.0,90.0,102.0,79.0,56.0,66,85.0,111.0,90.0,88.0,66.0,72.0
05/06/2022,7,0,31,294.9,302.38,2.14,2.85,101892.16,0.0,0.0,66.0,71.0,78.0,77.0,90.0,102.0,79.0,85,111.0,90.0,88.0,66.0,72.0,77.0
06/06/2022,1,0,42,296.74,303.88,2.67,4.5,101800.92,0.0,0.0,85.0,66.0,71.0,78.0,77.0,90.0,102.0,111,90.0,88.0,66.0,72.0,77.0,83.0
07/06/2022,2,0,52,298.66,305.73,2.27,4.61,101642.84,0.0,0.0,111.0,85.0,66.0,71.0,78.0,77.0,90.0,90,88.0,66.0,72.0,77.0,83.0,101.0
08/06/2022,3,0,63,297.29,302.1,2.87,5.07,101539.78,0.0,0.0,90.0,111.0,85.0,66.0,71.0,78.0,77.0,88,66.0,72.0,77.0,83.0,101.0,76.0
09/06/2022,4,0,73,299.23,306.88,2.88,5.34,101749.9,0.0,0.0,88.0,90.0,111.0,85.0,66.0,71.0,78.0,66,72.0,77.0,83.0,101.0,76.0,84.0
10/06/2022,5,0,81,300.59,308.86,1.71,4.17,101772.16,0.0,0.0,66.0,88.0,90.0,111.0,85.0,66.0,71.0,72,77.0,83.0,101.0,76.0,84.0,78.0
11/06/2022,6,0,89,302.33,309.55,3.17,6.66,101719.0,0.0,0.0,72.0,66.0,88.0,90.0,111.0,85.0,66.0,77,83.0,101.0,76.0,84.0,78.0,74.0
12/06/2022,7,0,95,302.48,310.32,2.75,5.79,101764.39,1e-05,0.0,77.0,72.0,66.0,88.0,90.0,111.0,85.0,83,101.0,76.0,84.0,78.0,74.0,76.0
13/06/2022,1,0,98,303.17,311.23,2.3,5.17,101539.97,0.00011,0.0,83.0,77.0,72.0,66.0,88.0,90.0,111.0,101,76.0,84.0,78.0,74.0,76.0,84.0
14/06/2022,2,0,100,303.61,312.32,2.33,5.89,101367.19,0.00074,0.0,101.0,83.0,77.0,72.0,66.0,88.0,90.0,76,84.0,78.0,74.0,76.0,84.0,76.0
15/06/2022,3,0,99,303.73,312.26,2.17,5.07,101470.83,0.00081,0.0,76.0,101.0,83.0,77.0,72.0,66.0,88.0,84,78.0,74.0,76.0,84.0,76.0,101.0
16/06/2022,4,0,96,302.72,310.42,1.83,5.84,101749.41,0.00044,0.0,84.0,76.0,101.0,83.0,77.0,72.0,66.0,78,74.0,76.0,84.0,76.0,101.0,68.0
17/06/2022,5,0,91,303.96,312.42,2.65,4.82,101778.26,0.00033,0.0,78.0,84.0,76.0,101.0,83.0,77.0,72.0,74,76.0,84.0,76.0,101.0,68.0,78.0
18/06/2022,6,0,84,304.35,311.84,3.8,6.36,101200.22,4e-05,0.0,74.0,78.0,84.0,76.0,101.0,83.0,77.0,76,84.0,76.0,101.0,68.0,78.0,92.0
19/06/2022,7,0,76,297.1,301.88,4.21,5.95,101050.68,0.0,0.0,76.0,74.0,78.0,84.0,76.0,101.0,83.0,84,76.0,101.0,68.0,78.0,92.0,64.0
20/06/2022,1,0,66,295.63,300.75,3.48,5.83,101037.64,0.0,0.0,84.0,76.0,74.0,78.0,84.0,76.0,101.0,76,101.0,68.0,78.0,92.0,64.0,76.0
21/06/2022,2,0,56,294.4,301.63,2.88,4.67,101048.78,0.0,0.0,76.0,84.0,76.0,74.0,78.0,84.0,76.0,101,68.0,78.0,92.0,64.0,76.0,82.0
22/06/2022,3,0,45,292.42,296.51,4.2,4.85,101196.99,8e-05,0.0,101.0,76.0,84.0,76.0,74.0,78.0,84.0,68,78.0,92.0,64.0,76.0,82.0,72.0
23/06/2022,4,0,35,292.53,297.29,3.92,5.68,101409.26,0.001,0.0,68.0,101.0,76.0,84.0,76.0,74.0,78.0,78,92.0,64.0,76.0,82.0,72.0,66.0
24/06/2022,5,0,25,293.61,299.96,3.34,4.4,101504.13,0.0,0.0,78.0,68.0,101.0,76.0,84.0,76.0,74.0,92,64.0,76.0,82.0,72.0,66.0,64.0
25/06/2022,6,0,17,294.71,301.03,3.35,5.56,101156.66,0.0,0.0,92.0,78.0,68.0,101.0,76.0,84.0,76.0,64,76.0,82.0,72.0,66.0,64.0,73.0
26/06/2022,7,0,10,294.9,300.82,2.83,4.69,100995.11,1e-05,0.0,64.0,92.0,78.0,68.0,101.0,76.0,84.0,76,82.0,72.0,66.0,64.0,73.0,56.0
27/06/2022,1,0,4,295.3,302.09,2.2,3.39,101448.26,0.0,0.0,76.0,64.0,92.0,78.0,68.0,101.0,76.0,82,72.0,66.0,64.0,73.0,56.0,86.0
28/06/2022,2,0,1,296.98,305.03,2.06,3.95,101680.91,0.0,0.0,82.0,76.0,64.0,92.0,78.0,68.0,101.0,72,66.0,64.0,73.0,56.0,86.0,97.0
29/06/2022,3,0,0,298.55,305.23,2.91,5.28,101185.57,0.0,0.0,72.0,82.0,76.0,64.0,92.0,78.0,68.0,66,64.0,73.0,56.0,86.0,97.0,61.0
30/06/2022,4,0,1,297.43,303.51,2.82,4.88,101115.27,0.0,0.0,66.0,72.0,82.0,76.0,64.0,92.0,78.0,64,73.0,56.0,86.0,97.0,61.0,69.0
01/07/2022,5,0,5,297.91,306.7,2.5,5.15,101487.67,1e-05,0.0,64.0,66.0,72.0,82.0,76.0,64.0,92.0,73,56.0,86.0,97.0,61.0,69.0,67.0
02/07/2022,6,0,10,301.16,308.4,2.78,5.15,101558.98,0.00094,0.0,73.0,64.0,66.0,72.0,82.0,76.0,64.0,56,86.0,97.0,61.0,69.0,67.0,50.0
03/07/2022,7,0,17,301.72,308.06,2.82,5.6,101560.14,0.0,0.0,56.0,73.0,64.0,66.0,72.0,82.0,76.0,86,97.0,61.0,69.0,67.0,50.0,71.0
04/07/2022,1,0,26,300.5,307.72,2.28,3.26,101552.89,0.0,0.0,86.0,56.0,73.0,64.0,66.0,72.0,82.0,97,61.0,69.0,67.0,50.0,71.0,71.0
05/07/2022,2,0,36,301.89,310.35,2.65,5.04,101504.28,0.0003,0.0,97.0,86.0,56.0,73.0,64.0,66.0,72.0,61,69.0,67.0,50.0,71.0,71.0,75.0
06/07/2022,3,0,46,299.51,304.65,3.35,5.78,101786.58,0.0,0.0,61.0,97.0,86.0,56.0,73.0,64.0,66.0,69,67.0,50.0,71.0,71.0,75.0,64.0
07/07/2022,4,0,57,298.27,305.9,4.22,5.74,102268.39,0.0,0.0,69.0,61.0,97.0,86.0,56.0,73.0,64.0,67,50.0,71.0,71.0,75.0,64.0,65.0
08/07/2022,5,0,67,300.27,308.57,1.83,4.53,102159.51,0.0,0.0,67.0,69.0,61.0,97.0,86.0,56.0,73.0,50,71.0,71.0,75.0,64.0,65.0,61.0
09/07/2022,6,0,77,302.82,310.46,1.75,3.33,101918.39,0.0,0.0,50.0,67.0,69.0,61.0,97.0,86.0,56.0,71,71.0,75.0,64.0,65.0,61.0,50.0
10/07/2022,7,0,85,303.81,311.4,1.75,3.83,101486.08,0.0,0.0,71.0,50.0,67.0,69.0,61.0,97.0,86.0,71,75.0,64.0,65.0,61.0,50.0,64.0
11/07/2022,1,0,92,303.86,311.02,2.45,5.35,101277.36,0.00077,0.0,71.0,71.0,50.0,67.0,69.0,61.0,97.0,75,64.0,65.0,61.0,50.0,64.0,74.0
12/07/2022,2,0,97,304.08,311.42,1.86,3.6,101727.91,0.0,0.0,75.0,71.0,71.0,50.0,67.0,69.0,61.0,64,65.0,61.0,50.0,64.0,74.0,74.0
13/07/2022,3,0,99,304.87,312.76,1.63,2.88,101837.6,0.0,0.0,64.0,75.0,71.0,71.0,50.0,67.0,69.0,65,61.0,50.0,64.0,74.0,74.0,65.0
14/07/2022,4,0,100,306.04,314.14,3.01,5.5,101648.78,0.0,0.0,65.0,64.0,75.0,71.0,71.0,50.0,67.0,61,50.0,64.0,74.0,74.0,65.0,56.0
15/07/2022,5,0,98,305.39,313.08,3.13,4.64,101447.47,0.0,0.0,61.0,65.0,64.0,75.0,71.0,71.0,50.0,50,64.0,74.0,74.0,65.0,56.0,52.0
16/07/2022,6,0,94,305.45,312.8,2.42,3.7,101482.07,0.0,0.0,50.0,61.0,65.0,64.0,75.0,71.0,71.0,64,74.0,74.0,65.0,56.0,52.0,58.0
17/07/2022,7,0,88,305.65,312.99,2.96,4.26,101603.56,0.0,0.0,64.0,50.0,61.0,65.0,64.0,75.0,71.0,74,74.0,65.0,56.0,52.0,58.0,52.0
18/07/2022,1,0,81,305.13,312.54,3.23,4.38,101507.16,0.0,0.0,74.0,64.0,50.0,61.0,65.0,64.0,75.0,74,65.0,56.0,52.0,58.0,52.0,50.0
19/07/2022,2,0,72,301.78,307.55,3.31,4.81,101560.53,0.0,0.0,74.0,74.0,64.0,50.0,61.0,65.0,64.0,65,56.0,52.0,58.0,52.0,50.0,56.0
20/07/2022,3,0,62,301.56,309.9,1.49,3.46,101633.23,0.0,0.0,65.0,74.0,74.0,64.0,50.0,61.0,65.0,56,52.0,58.0,52.0,50.0,56.0,58.0
21/07/2022,4,0,51,303.86,311.52,2.62,4.77,101622.8,0.0,0.0,56.0,65.0,74.0,74.0,64.0,50.0,61.0,52,58.0,52.0,50.0,56.0,58.0,55.0
22/07/2022,5,0,40,303.79,310.98,2.78,4.9,101491.76,0.0,0.0,52.0,56.0,65.0,74.0,74.0,64.0,50.0,58,52.0,50.0,56.0,58.0,55.0,53.0
23/07/2022,6,0,30,303.09,311.91,2.51,4.75,101539.23,0.0,0.0,58.0,52.0,56.0,65.0,74.0,74.0,64.0,52,50.0,56.0,58.0,55.0,53.0,49.0
24/07/2022,7,0,21,303.74,312.33,3.58,6.98,101583.83,0.0,0.0,52.0,58.0,52.0,56.0,65.0,74.0,74.0,50,56.0,58.0,55.0,53.0,49.0,44.0
25/07/2022,1,1,13,303.99,310.96,2.91,5.36,101521.32,0.0,0.0,50.0,52.0,58.0,52.0,56.0,65.0,74.0,56,58.0,55.0,53.0,49.0,44.0,42.0
26/07/2022,2,0,7,301.93,309.11,2.54,3.28,101394.89,0.0,1.0,56.0,50.0,52.0,58.0,52.0,56.0,65.0,58,55.0,53.0,49.0,44.0,42.0,50.0
27/07/2022,3,0,2,301.74,308.48,2.68,4.28,101154.48,0.0,0.0,58.0,56.0,50.0,52.0,58.0,52.0,56.0,55,53.0,49.0,44.0,42.0,50.0,42.0
28/07/2022,4,0,0,302.29,309.01,2.63,4.79,101050.08,0.0,0.0,55.0,58.0,56.0,50.0,52.0,58.0,52.0,53,49.0,44.0,42.0,50.0,42.0,45.0
29/07/2022,5,0,0,302.74,309.69,2.11,3.84,101251.29,0.0,0.0,53.0,55.0,58.0,56.0,50.0,52.0,58.0,49,44.0,42.0,50.0,42.0,45.0,44.0
30/07/2022,6,0,3,302.44,310.88,2.44,5.71,101570.88,0.00011,0.0,49.0,53.0,55.0,58.0,56.0,50.0,52.0,44,42.0,50.0,42.0,45.0,44.0,41.0
31/07/2022,7,0,7,302.73,309.79,1.99,3.75,101577.07,0.0,0.0,44.0,49.0,53.0,55.0,58.0,56.0,50.0,42,50.0,42.0,45.0,44.0,41.0,37.0
01/08/2022,1,0,13,304.16,311.23,1.83,3.36,101450.83,0.0,0.0,42.0,44.0,49.0,53.0,55.0,58.0,56.0,50,42.0,45.0,44.0,41.0,37.0,35.0
02/08/2022,2,0,21,303.59,310.48,2.14,4.1,101363.57,0.0025,0.0,50.0,42.0,44.0,49.0,53.0,55.0,58.0,42,45.0,44.0,41.0,37.0,35.0,51.0
03/08/2022,3,0,31,303.0,310.07,2.25,4.93,101166.48,6e-05,0.0,42.0,50.0,42.0,44.0,49.0,53.0,55.0,45,44.0,41.0,37.0,35.0,51.0,40.0
04/08/2022,4,0,41,302.57,310.02,2.03,4.19,101164.72,0.0,0.0,45.0,42.0,50.0,42.0,44.0,49.0,53.0,44,41.0,37.0,35.0,51.0,40.0,45.0
05/08/2022,5,0,51,302.7,309.96,1.96,3.76,101316.73,0.0,0.0,44.0,45.0,42.0,50.0,42.0,44.0,49.0,41,37.0,35.0,51.0,40.0,45.0,42.0
06/08/2022,6,0,62,302.66,309.27,1.96,2.98,101422.03,4e-05,0.0,41.0,44.0,45.0,42.0,50.0,42.0,44.0,37,35.0,51.0,40.0,45.0,42.0,32.0
07/08/2022,7,0,72,302.91,309.02,2.24,3.08,101330.83,0.0,0.0,37.0,41.0,44.0,45.0,42.0,50.0,42.0,35,51.0,40.0,45.0,42.0,32.0,29.0
08/08/2022,1,0,81,302.37,309.69,1.65,2.59,101343.07,0.0,0.0,35.0,37.0,41.0,44.0,45.0,42.0,50.0,51,40.0,45.0,42.0,32.0,29.0,49.0
09/08/2022,2,0,89,303.52,310.58,1.93,2.89,101446.17,2e-05,0.0,51.0,35.0,37.0,41.0,44.0,45.0,42.0,40,45.0,42.0,32.0,29.0,49.0,38.0
10/08/2022,3,0,94,304.1,311.05,3.21,6.6,101398.29,0.00031,0.0,40.0,51.0,35.0,37.0,41.0,44.0,45.0,45,42.0,32.0,29.0,49.0,38.0,52.0
11/08/2022,4,0,98,303.02,309.06,1.94,3.99,101335.23,0.00124,0.0,45.0,40.0,51.0,35.0,37.0,41.0,44.0,42,32.0,29.0,49.0,38.0,52.0,35.0
12/08/2022,5,0,100,303.21,310.63,2.14,4.85,101367.81,9e-05,0.0,42.0,45.0,40.0,51.0,35.0,37.0,41.0,32,29.0,49.0,38.0,52.0,35.0,30.0
13/08/2022,6,0,99,298.14,301.65,3.93,7.05,101419.67,0.00252,0.0,32.0,42.0,45.0,40.0,51.0,35.0,37.0,29,49.0,38.0,52.0,35.0,30.0,39.0
14/08/2022,7,0,97,297.77,305.09,3.3,5.81,101063.72,0.0,0.0,29.0,32.0,42.0,45.0,40.0,51.0,35.0,49,38.0,52.0,35.0,30.0,39.0,17.0
15/08/2022,1,1,92,297.75,304.72,2.33,4.13,100885.58,0.0,0.0,49.0,29.0,32.0,42.0,45.0,40.0,51.0,38,52.0,35.0,30.0,39.0,17.0,31.0
16/08/2022,2,0,85,297.04,302.69,3.94,6.41,100860.53,0.0,1.0,38.0,49.0,29.0,32.0,42.0,45.0,40.0,52,35.0,30.0,39.0,17.0,31.0,47.0
17/08/2022,3,0,77,294.61,300.63,2.41,4.48,101148.09,0.00118,0.0,52.0,38.0,49.0,29.0,32.0,42.0,45.0,35,30.0,39.0,17.0,31.0,47.0,35.0
18/08/2022,4,0,67,294.87,301.57,2.75,4.05,101658.22,0.0,0.0,35.0,52.0,38.0,49.0,29.0,32.0,42.0,30,39.0,17.0,31.0,47.0,35.0,38.0
19/08/2022,5,0,57,296.82,304.14,1.92,3.47,101875.56,0.0,0.0,30.0,35.0,52.0,38.0,49.0,29.0,32.0,39,17.0,31.0,47.0,35.0,38.0,41.0
20/08/2022,6,0,46,299.06,307.61,1.71,2.79,101740.79,0.0,0.0,39.0,30.0,35.0,52.0,38.0,49.0,29.0,17,31.0,47.0,35.0,38.0,41.0,35.0
21/08/2022,7,0,36,301.3,309.63,2.21,3.74,101467.58,6e-05,0.0,17.0,39.0,30.0,35.0,52.0,38.0,49.0,31,47.0,35.0,38.0,41.0,35.0,29.0
22/08/2022,1,0,26,301.15,308.07,2.89,4.73,101335.29,0.0,0.0,31.0,17.0,39.0,30.0,35.0,52.0,38.0,47,35.0,38.0,41.0,35.0,29.0,52.0
23/08/2022,2,0,17,302.25,309.7,2.22,4.15,101230.02,0.0,0.0,47.0,31.0,17.0,39.0,30.0,35.0,52.0,35,38.0,41.0,35.0,29.0,52.0,49.0
24/08/2022,3,0,10,302.71,310.66,2.21,4.05,101185.24,0.00017,0.0,35.0,47.0,31.0,17.0,39.0,30.0,35.0,38,41.0,35.0,29.0,52.0,49.0,53.0
25/08/2022,4,0,5,300.7,306.64,2.25,4.28,101375.59,0.00059,0.0,38.0,35.0,47.0,31.0,17.0,39.0,30.0,41,35.0,29.0,52.0,49.0,53.0,64.0
26/08/2022,5,0,1,298.54,305.59,2.55,4.73,101386.98,0.00825,0.0,41.0,38.0,35.0,47.0,31.0,17.0,39.0,35,29.0,52.0,49.0,53.0,64.0,50.0
